order_id,order_placement_date,customer_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,in_full,on_time,on_time_in_full,customer_name,city,product_name,category,agreed_delivery_mmm_yy,agreed_delivery_week_no
FMY57201402,06-May-22,789201.0,25891201.0,294.0,07-May-22,07-May-22,279.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Butter 100,Dairy,May 22,W 19
FMY57201601,05-May-22,789201.0,25891501.0,215.0,07-May-22,07-May-22,215.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Biscuits 750,Food,May 22,W 19
FMY57201102,05-May-22,789201.0,25891102.0,486.0,07-May-22,08-May-22,389.0,0.0,0.0,0.0,Rel Fresh,Surat,AM Milk 250,Dairy,May 22,W 19
FMY510201203,08-May-22,789201.0,25891203.0,474.0,10-May-22,10-May-22,474.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Butter 500,Dairy,May 22,W 20
FMY510201302,08-May-22,789201.0,25891302.0,26.0,10-May-22,11-May-22,26.0,1.0,0.0,1.0,Rel Fresh,Surat,AM Ghee 150,Dairy,May 22,W 20
FMY510201503,09-May-22,789201.0,25891502.0,157.0,10-May-22,10-May-22,157.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Biscuits 500,Food,May 22,W 20
FMY510201503,09-May-22,789201.0,25891503.0,190.0,10-May-22,10-May-22,180.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Biscuits 250,Food,May 22,W 20
FMY510201602,07-May-22,789201.0,25891601.0,173.0,10-May-22,10-May-22,173.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Tea 500,Beverages,May 22,W 20
FMY510201602,07-May-22,789201.0,25891402.0,273.0,10-May-22,10-May-22,273.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Curd 100,Dairy,May 22,W 20
FMY510201301,08-May-22,789201.0,25891301.0,86.0,10-May-22,09-May-22,86.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Ghee 250,Dairy,May 22,W 20
FMY510201501,07-May-22,789201.0,25891501.0,210.0,10-May-22,12-May-22,189.0,0.0,0.0,0.0,Rel Fresh,Surat,AM Biscuits 750,Food,May 22,W 20
FMY510201602,07-May-22,789201.0,25891602.0,130.0,10-May-22,10-May-22,124.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Tea 250,Beverages,May 22,W 20
FMY510201602,07-May-22,789201.0,25891102.0,452.0,10-May-22,10-May-22,452.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Milk 250,Dairy,May 22,W 20
FMY510201503,09-May-22,789201.0,25891303.0,83.0,10-May-22,10-May-22,83.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Ghee 100,Dairy,May 22,W 20
FMY510201403,08-May-22,789201.0,25891403.0,370.0,10-May-22,13-May-22,370.0,1.0,0.0,1.0,Rel Fresh,Surat,AM Curd 50,Dairy,May 22,W 20
FMY511201603,08-May-22,789201.0,25891603.0,112.0,11-May-22,12-May-22,112.0,1.0,0.0,1.0,Rel Fresh,Surat,AM Tea 100,Beverages,May 22,W 20
FMY511201502,08-May-22,789201.0,25891502.0,210.0,11-May-22,13-May-22,210.0,1.0,0.0,1.0,Rel Fresh,Surat,AM Biscuits 500,Food,May 22,W 20
FMY511201601,10-May-22,789201.0,25891503.0,152.0,11-May-22,11-May-22,152.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Biscuits 250,Food,May 22,W 20
FMY511201601,10-May-22,789201.0,25891601.0,151.0,11-May-22,11-May-22,151.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Tea 500,Beverages,May 22,W 20
FMY511201602,08-May-22,789201.0,25891402.0,268.0,11-May-22,11-May-22,268.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Curd 100,Dairy,May 22,W 20
FMY511201602,08-May-22,789201.0,25891101.0,337.0,11-May-22,11-May-22,337.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Milk 500,Dairy,May 22,W 20
FMY511201601,10-May-22,789201.0,25891202.0,453.0,11-May-22,11-May-22,430.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Butter 250,Dairy,May 22,W 20
FMY511201602,08-May-22,789201.0,25891602.0,83.0,11-May-22,11-May-22,83.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Tea 250,Beverages,May 22,W 20
FMY511201602,08-May-22,789201.0,25891102.0,429.0,11-May-22,11-May-22,408.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Milk 250,Dairy,May 22,W 20
FMY511201603,08-May-22,789201.0,25891303.0,74.0,11-May-22,12-May-22,74.0,1.0,0.0,1.0,Rel Fresh,Surat,AM Ghee 100,Dairy,May 22,W 20
FMY511201601,10-May-22,789201.0,25891403.0,411.0,11-May-22,11-May-22,411.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Curd 50,Dairy,May 22,W 20
FMY513201302,10-May-22,789201.0,25891302.0,21.0,13-May-22,15-May-22,21.0,1.0,0.0,1.0,Rel Fresh,Surat,AM Ghee 150,Dairy,May 22,W 20
FMY513201603,12-May-22,789201.0,25891603.0,74.0,13-May-22,13-May-22,74.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Tea 100,Beverages,May 22,W 20
FMY513201503,10-May-22,789201.0,25891503.0,185.0,13-May-22,13-May-22,176.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Biscuits 250,Food,May 22,W 20
FMY513201603,12-May-22,789201.0,25891402.0,207.0,13-May-22,13-May-22,186.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Curd 100,Dairy,May 22,W 20
FMY513201303,10-May-22,789201.0,25891101.0,318.0,13-May-22,14-May-22,318.0,1.0,0.0,1.0,Rel Fresh,Surat,AM Milk 500,Dairy,May 22,W 20
FMY513201603,12-May-22,789201.0,25891301.0,77.0,13-May-22,13-May-22,77.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Ghee 250,Dairy,May 22,W 20
FMY513201501,11-May-22,789201.0,25891501.0,174.0,13-May-22,13-May-22,174.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Biscuits 750,Food,May 22,W 20
FMY513201603,12-May-22,789201.0,25891602.0,142.0,13-May-22,13-May-22,135.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Tea 250,Beverages,May 22,W 20
FMY513201501,11-May-22,789201.0,25891102.0,384.0,13-May-22,13-May-22,384.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Milk 250,Dairy,May 22,W 20
FMY513201303,10-May-22,789201.0,25891303.0,63.0,13-May-22,14-May-22,63.0,1.0,0.0,1.0,Rel Fresh,Surat,AM Ghee 100,Dairy,May 22,W 20
FMY513201503,10-May-22,789201.0,25891403.0,385.0,13-May-22,13-May-22,385.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Curd 50,Dairy,May 22,W 20
FMY520201402,19-May-22,789201.0,25891302.0,26.0,20-May-22,20-May-22,23.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Ghee 150,Dairy,May 22,W 21
FMY520201603,17-May-22,789201.0,25891603.0,144.0,20-May-22,20-May-22,144.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Tea 100,Beverages,May 22,W 21
FMY520201603,17-May-22,789201.0,25891503.0,224.0,20-May-22,20-May-22,213.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Biscuits 250,Food,May 22,W 21
FMY520201402,19-May-22,789201.0,25891402.0,331.0,20-May-22,20-May-22,314.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Curd 100,Dairy,May 22,W 21
FMY520201603,17-May-22,789201.0,25891101.0,456.0,20-May-22,20-May-22,456.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Milk 500,Dairy,May 22,W 21
FMY520201301,19-May-22,789201.0,25891301.0,82.0,20-May-22,19-May-22,74.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Ghee 250,Dairy,May 22,W 21
FMY520201201,18-May-22,789201.0,25891201.0,278.0,20-May-22,20-May-22,264.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Butter 100,Dairy,May 22,W 21
FMY520201603,17-May-22,789201.0,25891501.0,204.0,20-May-22,20-May-22,204.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Biscuits 750,Food,May 22,W 21
FMY520201303,17-May-22,789201.0,25891303.0,58.0,20-May-22,22-May-22,58.0,1.0,0.0,1.0,Rel Fresh,Surat,AM Ghee 100,Dairy,May 22,W 21
FMY520201403,18-May-22,789201.0,25891403.0,421.0,20-May-22,19-May-22,421.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Curd 50,Dairy,May 22,W 21
FMY524201203,22-May-22,789201.0,25891203.0,478.0,24-May-22,25-May-22,382.0,0.0,0.0,0.0,Rel Fresh,Surat,AM Butter 500,Dairy,May 22,W 22
FMY524201603,21-May-22,789201.0,25891103.0,457.0,24-May-22,25-May-22,457.0,1.0,0.0,1.0,Rel Fresh,Surat,AM Milk 100,Dairy,May 22,W 22
FMY524201401,21-May-22,789201.0,25891401.0,278.0,24-May-22,24-May-22,278.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Curd 250,Dairy,May 22,W 22
FMY524201603,21-May-22,789201.0,25891603.0,143.0,24-May-22,25-May-22,143.0,1.0,0.0,1.0,Rel Fresh,Surat,AM Tea 100,Beverages,May 22,W 22
FMY524201602,23-May-22,789201.0,25891402.0,413.0,24-May-22,24-May-22,413.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Curd 100,Dairy,May 22,W 22
FMY524201602,23-May-22,789201.0,25891301.0,70.0,24-May-22,24-May-22,70.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Ghee 250,Dairy,May 22,W 22
FMY524201501,22-May-22,789201.0,25891501.0,151.0,24-May-22,26-May-22,151.0,1.0,0.0,1.0,Rel Fresh,Surat,AM Biscuits 750,Food,May 22,W 22
FMY524201602,23-May-22,789201.0,25891602.0,55.0,24-May-22,24-May-22,52.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Tea 250,Beverages,May 22,W 22
FMY524201403,23-May-22,789201.0,25891403.0,470.0,24-May-22,27-May-22,470.0,1.0,0.0,1.0,Rel Fresh,Surat,AM Curd 50,Dairy,May 22,W 22
FMY525201203,24-May-22,789201.0,25891203.0,353.0,25-May-22,25-May-22,335.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Butter 500,Dairy,May 22,W 22
FMY525201603,23-May-22,789201.0,25891302.0,78.0,25-May-22,25-May-22,78.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Ghee 150,Dairy,May 22,W 22
FMY525201601,22-May-22,789201.0,25891103.0,356.0,25-May-22,25-May-22,356.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Milk 100,Dairy,May 22,W 22
FMY525201601,22-May-22,789201.0,25891401.0,328.0,25-May-22,25-May-22,328.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Curd 250,Dairy,May 22,W 22
FMY525201603,23-May-22,789201.0,25891603.0,126.0,25-May-22,25-May-22,126.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Tea 100,Beverages,May 22,W 22
FMY525201601,22-May-22,789201.0,25891601.0,114.0,25-May-22,25-May-22,114.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Tea 500,Beverages,May 22,W 22
FMY525201203,24-May-22,789201.0,25891202.0,142.0,25-May-22,25-May-22,135.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Butter 250,Dairy,May 22,W 22
FMY525201603,23-May-22,789201.0,25891201.0,406.0,25-May-22,25-May-22,406.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Butter 100,Dairy,May 22,W 22
FMY525201601,22-May-22,789201.0,25891501.0,217.0,25-May-22,25-May-22,217.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Biscuits 750,Food,May 22,W 22
FMY525201603,23-May-22,789201.0,25891602.0,166.0,25-May-22,25-May-22,166.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Tea 250,Beverages,May 22,W 22
FMY526201602,24-May-22,789201.0,25891302.0,20.0,26-May-22,26-May-22,20.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Ghee 150,Dairy,May 22,W 22
FMY526201603,25-May-22,789201.0,25891603.0,81.0,26-May-22,26-May-22,81.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Tea 100,Beverages,May 22,W 22
FMY526201602,24-May-22,789201.0,25891502.0,217.0,26-May-22,26-May-22,217.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Biscuits 500,Food,May 22,W 22
FMY526201602,24-May-22,789201.0,25891601.0,139.0,26-May-22,26-May-22,139.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Tea 500,Beverages,May 22,W 22
FMY526201602,24-May-22,789201.0,25891402.0,477.0,26-May-22,26-May-22,477.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Curd 100,Dairy,May 22,W 22
FMY526201603,25-May-22,789201.0,25891101.0,499.0,26-May-22,26-May-22,499.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Milk 500,Dairy,May 22,W 22
FMY526201602,24-May-22,789201.0,25891602.0,88.0,26-May-22,26-May-22,84.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Tea 250,Beverages,May 22,W 22
FMY526201102,25-May-22,789201.0,25891102.0,389.0,26-May-22,25-May-22,311.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Milk 250,Dairy,May 22,W 22
FMY527201602,25-May-22,789201.0,25891302.0,79.0,27-May-22,27-May-22,75.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Ghee 150,Dairy,May 22,W 22
FMY527201103,26-May-22,789201.0,25891103.0,334.0,27-May-22,28-May-22,301.0,0.0,0.0,0.0,Rel Fresh,Surat,AM Milk 100,Dairy,May 22,W 22
FMY527201603,25-May-22,789201.0,25891603.0,192.0,27-May-22,28-May-22,173.0,0.0,0.0,0.0,Rel Fresh,Surat,AM Tea 100,Beverages,May 22,W 22
FMY527201502,26-May-22,789201.0,25891502.0,231.0,27-May-22,27-May-22,231.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Biscuits 500,Food,May 22,W 22
FMY527201502,26-May-22,789201.0,25891402.0,460.0,27-May-22,27-May-22,460.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Curd 100,Dairy,May 22,W 22
FMY527201602,25-May-22,789201.0,25891602.0,175.0,27-May-22,27-May-22,175.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Tea 250,Beverages,May 22,W 22
FMY527201502,26-May-22,789201.0,25891102.0,471.0,27-May-22,27-May-22,471.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Milk 250,Dairy,May 22,W 22
FMY528201502,27-May-22,789201.0,25891203.0,102.0,28-May-22,28-May-22,102.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Butter 500,Dairy,May 22,W 22
FMY528201502,27-May-22,789201.0,25891103.0,427.0,28-May-22,28-May-22,427.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Milk 100,Dairy,May 22,W 22
FMY528201603,26-May-22,789201.0,25891603.0,194.0,28-May-22,28-May-22,194.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Tea 100,Beverages,May 22,W 22
FMY528201502,27-May-22,789201.0,25891502.0,117.0,28-May-22,28-May-22,117.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Biscuits 500,Food,May 22,W 22
FMY528201501,27-May-22,789201.0,25891501.0,230.0,28-May-22,29-May-22,230.0,1.0,0.0,1.0,Rel Fresh,Surat,AM Biscuits 750,Food,May 22,W 22
FMY528201403,25-May-22,789201.0,25891403.0,404.0,28-May-22,28-May-22,404.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Curd 50,Dairy,May 22,W 22
FMY530201603,28-May-22,789201.0,25891302.0,63.0,30-May-22,30-May-22,57.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Ghee 150,Dairy,May 22,W 23
FMY530201103,27-May-22,789201.0,25891103.0,325.0,30-May-22,30-May-22,293.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Milk 100,Dairy,May 22,W 23
FMY530201602,29-May-22,789201.0,25891401.0,320.0,30-May-22,30-May-22,320.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Curd 250,Dairy,May 22,W 23
FMY530201603,28-May-22,789201.0,25891603.0,184.0,30-May-22,30-May-22,184.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Tea 100,Beverages,May 22,W 23
FMY530201602,29-May-22,789201.0,25891502.0,129.0,30-May-22,30-May-22,129.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Biscuits 500,Food,May 22,W 23
FMY530201602,29-May-22,789201.0,25891101.0,467.0,30-May-22,30-May-22,467.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Milk 500,Dairy,May 22,W 23
FMY530201301,27-May-22,789201.0,25891301.0,68.0,30-May-22,31-May-22,61.0,0.0,0.0,0.0,Rel Fresh,Surat,AM Ghee 250,Dairy,May 22,W 23
FMY530201603,28-May-22,789201.0,25891501.0,155.0,30-May-22,30-May-22,155.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Biscuits 750,Food,May 22,W 23
FMY530201602,29-May-22,789201.0,25891602.0,190.0,30-May-22,30-May-22,190.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Tea 250,Beverages,May 22,W 23
FMY530201103,27-May-22,789201.0,25891102.0,486.0,30-May-22,30-May-22,486.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Milk 250,Dairy,May 22,W 23
FMY529201203,27-May-22,789201.0,25891203.0,156.0,29-May-22,30-May-22,156.0,1.0,0.0,1.0,Rel Fresh,Surat,AM Butter 500,Dairy,May 22,W 23
FMY529201603,27-May-22,789201.0,25891603.0,184.0,29-May-22,29-May-22,184.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Tea 100,Beverages,May 22,W 23
FMY529201502,28-May-22,789201.0,25891502.0,237.0,29-May-22,29-May-22,237.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Biscuits 500,Food,May 22,W 23
FMY529201503,28-May-22,789201.0,25891503.0,216.0,29-May-22,30-May-22,216.0,1.0,0.0,1.0,Rel Fresh,Surat,AM Biscuits 250,Food,May 22,W 23
FMY529201202,26-May-22,789201.0,25891101.0,422.0,29-May-22,29-May-22,338.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Milk 500,Dairy,May 22,W 23
FMY529201202,26-May-22,789201.0,25891202.0,327.0,29-May-22,29-May-22,311.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Butter 250,Dairy,May 22,W 23
FMY529201301,26-May-22,789201.0,25891301.0,67.0,29-May-22,31-May-22,67.0,1.0,0.0,1.0,Rel Fresh,Surat,AM Ghee 250,Dairy,May 22,W 23
FMY529201603,27-May-22,789201.0,25891201.0,404.0,29-May-22,29-May-22,364.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Butter 100,Dairy,May 22,W 23
FMY529201603,27-May-22,789201.0,25891501.0,188.0,29-May-22,29-May-22,188.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Biscuits 750,Food,May 22,W 23
FMY529201502,28-May-22,789201.0,25891102.0,371.0,29-May-22,29-May-22,371.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Milk 250,Dairy,May 22,W 23
FMY529201603,27-May-22,789201.0,25891303.0,68.0,29-May-22,29-May-22,68.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Ghee 100,Dairy,May 22,W 23
FJUN61201603,30-May-22,789201.0,25891401.0,405.0,01-Jun-22,01-Jun-22,405.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Curd 250,Dairy,Jun 22,W 23
FJUN61201603,30-May-22,789201.0,25891603.0,51.0,01-Jun-22,01-Jun-22,51.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Tea 100,Beverages,Jun 22,W 23
FJUN61201601,29-May-22,789201.0,25891502.0,112.0,01-Jun-22,01-Jun-22,101.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Biscuits 500,Food,Jun 22,W 23
FJUN61201603,30-May-22,789201.0,25891503.0,196.0,01-Jun-22,01-Jun-22,196.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Biscuits 250,Food,Jun 22,W 23
FJUN61201601,29-May-22,789201.0,25891601.0,199.0,01-Jun-22,01-Jun-22,199.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Tea 500,Beverages,Jun 22,W 23
FJUN61201101,31-May-22,789201.0,25891101.0,434.0,01-Jun-22,01-Jun-22,434.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Milk 500,Dairy,Jun 22,W 23
FJUN61201601,29-May-22,789201.0,25891202.0,275.0,01-Jun-22,01-Jun-22,275.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Butter 250,Dairy,Jun 22,W 23
FJUN61201301,31-May-22,789201.0,25891301.0,42.0,01-Jun-22,02-Jun-22,38.0,0.0,0.0,0.0,Rel Fresh,Surat,AM Ghee 250,Dairy,Jun 22,W 23
FJUN61201301,31-May-22,789201.0,25891201.0,243.0,01-Jun-22,02-Jun-22,231.0,0.0,0.0,0.0,Rel Fresh,Surat,AM Butter 100,Dairy,Jun 22,W 23
FJUN61201601,29-May-22,789201.0,25891102.0,438.0,01-Jun-22,01-Jun-22,438.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Milk 250,Dairy,Jun 22,W 23
FJUN61201601,29-May-22,789201.0,25891403.0,220.0,01-Jun-22,01-Jun-22,220.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Curd 50,Dairy,Jun 22,W 23
FJUN62201603,30-May-22,789201.0,25891103.0,339.0,02-Jun-22,02-Jun-22,339.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Milk 100,Dairy,Jun 22,W 23
FJUN62201603,30-May-22,789201.0,25891401.0,437.0,02-Jun-22,02-Jun-22,437.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Curd 250,Dairy,Jun 22,W 23
FJUN62201603,30-May-22,789201.0,25891603.0,200.0,02-Jun-22,02-Jun-22,180.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Tea 100,Beverages,Jun 22,W 23
FJUN62201503,30-May-22,789201.0,25891503.0,176.0,02-Jun-22,03-Jun-22,176.0,1.0,0.0,1.0,Rel Fresh,Surat,AM Biscuits 250,Food,Jun 22,W 23
FJUN62201601,01-Jun-22,789201.0,25891601.0,189.0,02-Jun-22,04-Jun-22,189.0,1.0,0.0,1.0,Rel Fresh,Surat,AM Tea 500,Beverages,Jun 22,W 23
FJUN62201402,01-Jun-22,789201.0,25891402.0,342.0,02-Jun-22,02-Jun-22,274.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Curd 100,Dairy,Jun 22,W 23
FJUN62201301,01-Jun-22,789201.0,25891301.0,56.0,02-Jun-22,05-Jun-22,56.0,1.0,0.0,1.0,Rel Fresh,Surat,AM Ghee 250,Dairy,Jun 22,W 23
FJUN62201201,31-May-22,789201.0,25891201.0,195.0,02-Jun-22,02-Jun-22,195.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Butter 100,Dairy,Jun 22,W 23
FJUN62201603,30-May-22,789201.0,25891501.0,168.0,02-Jun-22,02-Jun-22,168.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Biscuits 750,Food,Jun 22,W 23
FJUN62201603,30-May-22,789201.0,25891102.0,354.0,02-Jun-22,02-Jun-22,354.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Milk 250,Dairy,Jun 22,W 23
FJUN63201401,02-Jun-22,789201.0,25891302.0,26.0,03-Jun-22,03-Jun-22,21.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Ghee 150,Dairy,Jun 22,W 23
FJUN63201401,02-Jun-22,789201.0,25891401.0,371.0,03-Jun-22,03-Jun-22,371.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Curd 250,Dairy,Jun 22,W 23
FJUN63201603,02-Jun-22,789201.0,25891603.0,158.0,03-Jun-22,02-Jun-22,142.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Tea 100,Beverages,Jun 22,W 23
FJUN63201601,31-May-22,789201.0,25891601.0,89.0,03-Jun-22,05-Jun-22,89.0,1.0,0.0,1.0,Rel Fresh,Surat,AM Tea 500,Beverages,Jun 22,W 23
FJUN63201603,02-Jun-22,789201.0,25891303.0,37.0,03-Jun-22,02-Jun-22,37.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Ghee 100,Dairy,Jun 22,W 23
FJUN64201503,02-Jun-22,789201.0,25891203.0,367.0,04-Jun-22,04-Jun-22,330.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Butter 500,Dairy,Jun 22,W 23
FJUN64201602,03-Jun-22,789201.0,25891302.0,45.0,04-Jun-22,04-Jun-22,43.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Ghee 150,Dairy,Jun 22,W 23
FJUN64201502,02-Jun-22,789201.0,25891502.0,144.0,04-Jun-22,03-Jun-22,144.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Biscuits 500,Food,Jun 22,W 23
FJUN64201503,02-Jun-22,789201.0,25891503.0,105.0,04-Jun-22,04-Jun-22,105.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Biscuits 250,Food,Jun 22,W 23
FJUN64201601,01-Jun-22,789201.0,25891601.0,171.0,04-Jun-22,04-Jun-22,171.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Tea 500,Beverages,Jun 22,W 23
FJUN64201503,02-Jun-22,789201.0,25891202.0,487.0,04-Jun-22,04-Jun-22,487.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Butter 250,Dairy,Jun 22,W 23
FJUN64201503,02-Jun-22,789201.0,25891201.0,198.0,04-Jun-22,04-Jun-22,198.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Butter 100,Dairy,Jun 22,W 23
FJUN64201602,03-Jun-22,789201.0,25891602.0,104.0,04-Jun-22,04-Jun-22,104.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Tea 250,Beverages,Jun 22,W 23
FJUN64201601,01-Jun-22,789201.0,25891403.0,484.0,04-Jun-22,04-Jun-22,436.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Curd 50,Dairy,Jun 22,W 23
FJUN65201502,04-Jun-22,789201.0,25891302.0,58.0,05-Jun-22,05-Jun-22,58.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Ghee 150,Dairy,Jun 22,W 24
FJUN65201103,02-Jun-22,789201.0,25891103.0,426.0,05-Jun-22,06-Jun-22,426.0,1.0,0.0,1.0,Rel Fresh,Surat,AM Milk 100,Dairy,Jun 22,W 24
FJUN65201502,04-Jun-22,789201.0,25891401.0,449.0,05-Jun-22,05-Jun-22,449.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Curd 250,Dairy,Jun 22,W 24
FJUN65201502,04-Jun-22,789201.0,25891502.0,198.0,05-Jun-22,05-Jun-22,198.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Biscuits 500,Food,Jun 22,W 24
FJUN65201601,02-Jun-22,789201.0,25891601.0,118.0,05-Jun-22,04-Jun-22,118.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Tea 500,Beverages,Jun 22,W 24
FJUN65201502,04-Jun-22,789201.0,25891101.0,411.0,05-Jun-22,05-Jun-22,411.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Milk 500,Dairy,Jun 22,W 24
FJUN65201202,02-Jun-22,789201.0,25891202.0,476.0,05-Jun-22,05-Jun-22,452.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Butter 250,Dairy,Jun 22,W 24
FJUN65201202,02-Jun-22,789201.0,25891201.0,201.0,05-Jun-22,05-Jun-22,201.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Butter 100,Dairy,Jun 22,W 24
